Date,SPY,TLT,alloc_momenutm,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,score,zscore,score_over_bought,zscore_over_bought,cftc_score_momentum_to_equity
2010-09-29,94.46383637775,80.70524669816058,True,476504.0,39.50472645241945,8.35455994357031,False,True,True
2010-09-30,94.18325562479372,80.6517390021802,True,476504.0,39.50472645241945,8.347119376552739,False,True,True
2010-10-01,94.5793677772058,80.26358452462564,True,476504.0,39.50472645241945,8.33969425317793,False,True,True
2010-10-04,93.86967129712642,80.47074347936883,True,476504.0,39.50472645241945,8.332284523133586,False,True,True
2010-10-05,95.75944389678067,79.98736868245682,True,446901.0,36.92036791948793,-51.272909781735365,False,False,True
2010-10-06,95.75118985510838,80.99248386415807,True,446901.0,36.92036791948793,-51.227304417466314,False,False,True
2010-10-07,95.63565845565257,80.31729283539364,True,446901.0,36.92036791948793,-51.181793592571,False,False,True
2010-10-08,96.16999275213291,79.96435167123722,True,446901.0,36.92036791948793,-51.13637699944178,False,False,True
2010-10-11,96.26283340697626,79.979694394128,True,446901.0,36.92036791948793,-51.09105433183459,False,False,True
2010-10-12,96.55991594728803,79.18941245549875,True,495213.0,41.13803266437823,46.36045390180203,False,True,True
2010-10-13,97.31087004375074,79.06665311107196,True,495213.0,41.13803266437823,46.31948640361092,False,True,True
2010-10-14,96.93126597468324,77.88353073349667,True,495213.0,41.13803266437823,46.278603277978306,False,True,True
2010-10-15,97.12931890289474,76.93365169570897,True,495213.0,41.13803266437823,46.23780425216271,False,True,True
2010-10-18,97.8225135956186,77.55514026747224,True,495213.0,41.13803266437823,46.197089054623056,False,True,True
2010-10-19,96.32885314837644,78.02317234149348,True,504208.0,41.923301218366646,64.31849222303747,False,True,True
2010-10-20,97.26961242736742,78.1919715621263,True,504208.0,41.923301218366646,64.26183450055417,False,True,True
2010-10-21,97.48416714293444,77.2635758486458,True,504208.0,41.923301218366646,64.20529310114479,False,True,True
2010-10-22,97.66324396008545,77.78531623343504,True,504208.0,41.923301218366646,64.14886764994453,False,True,True
2010-10-25,97.95454678242992,78.00782376483586,True,504208.0,41.923301218366646,64.09255777373413,False,True,True
2010-10-26,97.9710548657745,76.80321806295336,True,606518.0,50.85502170291968,270.8899796223796,False,True,True
2010-10-27,97.69047411281822,76.12802703418893,True,606518.0,50.85502170291968,270.63041780565715,False,True,True
2010-10-28,97.70698219616281,76.33518598893212,True,606518.0,50.85502170291968,270.371441071622,False,True,True
2010-10-29,97.78124968324622,77.04874260557379,True,606518.0,50.85502170291968,270.1130473301331,False,True,True
2010-11-01,97.81425955394631,76.71839803273204,True,606518.0,50.85502170291968,269.8552345013209,False,True,True
2010-11-02,98.5940996482675,77.72674057595829,True,613626.0,51.475554096666166,283.98156971045995,False,True,True
2010-11-03,98.98608163184889,76.14110496980835,True,613626.0,51.475554096666166,283.7085401254938,False,True,True
2010-11-04,100.89236231484772,76.7337958030261,True,613626.0,51.475554096666166,283.4361291720896,False,True,True
2010-11-05,101.27609025675682,75.41756832426353,True,613626.0,51.475554096666166,283.164334624696,False,True,True
2010-11-08,101.08216120138692,75.75624292785923,True,613626.0,51.475554096666166,282.8931542687942,False,True,True
2010-11-09,100.35596293395204,74.08594307520691,True,623273.0,52.31774261699148,302.16240045413707,False,True,True
2010-11-10,100.76032283204734,74.18600509200334,True,623273.0,52.31774261699148,301.86970262254994,False,True,True
2010-11-11,100.37659489013824,74.14752241132567,True,623273.0,52.31774261699148,301.5776748612471,False,True,True
2010-11-12,99.19073905259604,73.74726259908249,True,623273.0,52.31774261699148,301.28631472757485,False,True,True
2010-11-15,99.05210137324909,72.20781443128598,True,623273.0,52.31774261699148,300.99561979118556,False,True,True
2010-11-16,97.5089292679513,73.99973435365214,True,530515.0,44.21991709938645,112.62955478101843,False,True,True
2010-11-17,97.55679137687027,73.59332013131433,True,530515.0,44.21991709938645,112.53146727467546,False,True,True
2010-11-18,98.99227058910584,73.89351205423235,True,530515.0,44.21991709938645,112.43357892565312,False,True,True
2010-11-19,99.26666238480517,74.34764644491854,True,530515.0,44.21991709938645,112.33588909903061,False,True,True
2010-11-22,99.18414085604947,74.6632361381306,True,530515.0,44.21991709938645,112.23839716264447,False,True,True
2010-11-23,97.74618102411986,75.0327062823144,True,547727.0,45.7225343702312,147.09113144712467,False,True,True
2010-11-24,99.19238860173269,73.69338214811076,True,547727.0,45.7225343702312,146.9622085515133,False,True,True
2010-11-26,98.0370746071747,74.71711658910233,True,547727.0,45.7225343702312,146.8335492667453,False,True,True
2010-11-29,98.33580669662312,75.35598898814477,True,547727.0,45.7225343702312,146.7051527459626,False,True,True
2010-11-30,97.78331476766157,75.74854991524091,True,601469.0,50.41424116605614,255.80744493565444,False,True,True
2010-12-01,99.86082746542876,74.07345162401585,True,601469.0,50.41424116605614,255.5711270909205,False,True,True
2010-12-02,101.13992690111483,73.8772506677067,True,601469.0,50.41424116605614,255.33532201560533,False,True,True
2010-12-03,101.41225361239881,73.29791212364167,True,601469.0,50.41424116605614,255.10002794928315,False,True,True
2010-12-06,101.30497625461531,74.33300005357282,True,601469.0,50.41424116605614,254.86524313982923,False,True,True
2010-12-07,101.3627419543432,72.7417461784054,True,606337.0,50.83922030122186,264.53451773126005,False,True,True
2010-12-08,101.73409198173842,72.03881847614143,True,606337.0,50.83922030122186,264.2900690400291,False,True,True
2010-12-09,102.13020413415049,72.39414540930095,True,606337.0,50.83922030122186,264.04615146580034,False,True,True
2010-12-10,102.72436921477407,71.95384835154498,True,606337.0,50.83922030122186,263.80276318074885,False,True,True
2010-12-13,102.79038266018519,72.22420516010804,True,606337.0,50.83922030122186,263.5599023656993,False,True,True
2010-12-14,102.88115823061318,71.16981066004388,True,658015.0,55.35073873735451,368.54558249913947,False,True,True
2010-12-15,102.40912904198105,70.24673148223371,True,658015.0,55.35073873735451,368.1786964376078,False,True,True
2010-12-16,103.00494367174127,70.73337373764723,True,658015.0,55.35073873735451,367.81268584354825,False,True,True
2010-12-17,103.11455298688998,72.0233661480313,True,658015.0,55.35073873735451,367.44754734247726,False,True,True
2010-12-20,103.36341777462633,71.94612218748992,True,658015.0,55.35073873735451,367.08327757813055,False,True,True
2010-12-21,104.01877247505958,72.44821677101356,True,661269.0,55.63481476566783,373.34900000362876,False,True,True
2010-12-22,104.3423011294556,71.93067575271621,True,661269.0,55.63481476566783,372.97778818087573,False,True,True
2010-12-23,104.19297972519163,71.78390810235207,True,661269.0,55.63481476566783,372.60746220801815,False,True,True
2010-12-27,104.23446035434206,72.4250441721848,True,661269.0,55.63481476566783,372.23801866593953,False,True,True
2010-12-28,104.38378175860603,71.01175616198016,True,679576.0,57.23302615175632,409.1805458854308,False,True,True
2010-12-29,104.45843929621032,72.2132454975158,True,679576.0,57.23302615175632,408.76224083121946,False,True,True
2010-12-30,104.29252943771942,72.15897911825749,True,679576.0,57.23302615175632,408.3449726884641,False,True,True
2010-12-31,104.31741528358752,72.95739155633149,True,679576.0,57.23302615175632,407.9287372584647,False,True,True
2011-01-03,105.39584835094458,72.40703371847657,True,679576.0,57.23302615175632,407.5135303665711,False,True,True
2011-01-04,105.33777926756723,72.4922950948679,True,638543.0,53.650822196691664,323.42969281486046,False,True,True
2011-01-05,105.88528686383151,70.89548204661426,True,638543.0,53.650822196691664,323.12409812030245,False,True,True
2011-01-06,105.67789637619019,71.20554438294093,True,638543.0,53.650822196691664,322.81918870511515,False,True,True
2011-01-07,105.47050588854886,71.58536764011882,True,638543.0,53.650822196691664,322.51496211170837,False,True,True
2011-01-10,105.33777926756723,71.97294408204036,True,638543.0,53.650822196691664,322.2114158947199,False,True,True
2011-01-11,105.71107961369945,71.56986718457871,True,632873.0,53.155828010909076,310.33653511355163,False,True,True
2011-01-12,106.66507712266063,71.01175616198016,True,632873.0,53.155828010909076,310.0477979886288,False,True,True
2011-01-13,106.48878761329901,71.6473812901736,True,632873.0,53.155828010909076,309.7596969203381,False,True,True
2011-01-14,107.26236273971652,71.18616437805541,True,632873.0,53.155828010909076,309.4722296732882,False,True,True
2011-01-18,107.44486738148976,70.85672795079041,True,616810.0,51.75351908564883,276.37887197826444,False,True,True
2011-01-19,106.39132016000079,71.36832577887431,True,616810.0,51.75351908564883,276.1290782557608,False,True,True
2011-01-20,106.25029614737798,70.38388421853035,True,616810.0,51.75351908564883,275.87981626234097,False,True,True
2011-01-21,106.49086354347317,70.94198932718174,True,616810.0,51.75351908564883,275.63108420202,False,True,True
2011-01-24,107.09645288122563,70.97299615220913,True,616810.0,51.75351908564883,275.3828802871683,False,True,True
2011-01-25,107.15451563554757,71.6473812901736,True,639943.0,53.77304298330464,322.42479217897915,False,True,True
2011-01-26,107.56929661083022,70.56216607000384,True,639943.0,53.77304298330464,322.1248242167456,False,True,True
2011-01-27,107.83476251090431,70.87998159107416,True,639943.0,53.77304298330464,321.82551857018,False,True,True
2011-01-28,105.95165333885004,71.25205166350841,True,639943.0,53.77304298330464,321.52687290064364,False,True,True
2011-01-31,106.74802572285067,70.70944701039713,True,639943.0,53.77304298330464,321.2288848809559,False,True,True
2011-02-01,108.4569339738283,70.36060182918152,True,599063.0,50.20419601420555,237.29504876992488,False,True,True
2011-02-02,108.24539162583868,70.3761630530289,True,599063.0,50.20419601420555,237.08820507375424,False,True,True
2011-02-03,108.49011088228215,69.79274179097975,True,599063.0,50.20419601420555,236.8817841564871,False,True,True
2011-02-04,108.79704475339585,69.08485447762347,True,599063.0,50.20419601420555,236.6757846532232,False,True,True
2011-02-07,109.4772916287526,69.44268547282945,True,599063.0,50.20419601420555,236.4702052051012,False,True,True
2011-02-08,109.9750338623361,68.80481179705043,True,610952.0,51.24211239423537,260.6153531321463,False,True,True
2011-02-09,109.72532731023037,69.40379428294696,True,610952.0,51.24211239423537,260.3859560147394,False,True,True
2011-02-10,109.76846615189795,68.60256336597833,True,610952.0,51.24211239423537,260.15703355895954,False,True,True
2011-02-11,110.42299174607261,69.59048742503967,True,610952.0,51.24211239423537,259.92858420945174,False,True,True
2011-02-14,110.6884449880359,69.6379426294194,True,610952.0,51.24211239423537,259.70060641786677,False,True,True
2011-02-15,110.34003048777176,69.94831842024566,True,584946.0,48.97177398233735,206.156568096321,False,True,True
2011-02-16,111.03687214641084,69.72272815340249,True,584946.0,48.97177398233735,205.9819269696385,False,True,True
2011-02-17,111.36869186339264,69.83163298086222,True,584946.0,48.97177398233735,205.80763191053532,False,True,True
2011-02-18,111.60096819690206,69.61382332594275,True,584946.0,48.97177398233735,205.63368183857264,False,True,True
2011-02-22,109.36115346199789,70.65620573360194,True,634341.0,53.283985235728984,306.81293192076095,False,True,True
2011-02-23,108.68921030733772,70.91291251327188,True,634341.0,53.283985235728984,306.53636051013086,False,True,True
2011-02-24,108.61454011162262,71.36408711209023,True,634341.0,53.283985235728984,306.2603792098758,False,True,True
2011-02-25,109.77593443728054,71.78415113294979,True,634341.0,53.283985235728984,305.98498601187526,False,True,True
2011-02-28,110.45616865452646,71.87750067143013,True,634341.0,53.283985235728984,305.710178917467,False,True,True
2011-03-01,108.61454011162262,72.08511163681261,False,558916.0,46.699340356954536,150.54118177839055,False,True,False
2011-03-02,108.84682910324285,70.97694585295876,True,558916.0,46.699340356954536,150.418174870103,False,True,True
2011-03-03,110.72163455460056,70.28239455435683,True,558916.0,46.699340356954536,150.2954024857417,False,True,True
2011-03-04,109.89207260403525,70.86769099389396,True,558916.0,46.699340356954536,150.1728639226319,False,True,True
2011-03-07,109.02932108690527,70.41506627231546,True,558916.0,46.699340356954536,150.05055848097027,False,True,True
2011-03-08,109.98332492492187,69.98584650174426,True,673942.0,56.74117478620092,386.4144290867682,False,True,True
2011-03-09,109.82570612901672,70.6647925150269,True,673942.0,56.74117478620092,386.04589151687264,False,True,True
2011-03-10,107.79120595157974,71.85489051226445,False,673942.0,56.74117478620092,385.6782013982581,False,True,False
2011-03-11,108.53988257401834,71.44518776774308,False,673942.0,56.74117478620092,385.31135556499487,False,True,False
2011-03-14,107.88453420264051,71.41397124316124,False,673942.0,56.74117478620092,384.94535086780695,False,True,False
2011-03-15,106.6484823393783,72.48310892885871,False,749440.0,63.33219260599161,539.80323923954,False,True,False
2011-03-16,104.66998164419994,73.302526325788,False,749440.0,63.33219260599161,539.2061909788772,False,True,False
2011-03-17,106.05949411396358,72.74064079120143,False,749440.0,63.33219260599161,538.6108303849286,False,True,False
2011-03-18,106.44386478926982,72.93573960438047,False,749440.0,63.33219260599161,538.0171493038764,False,True,False
2011-03-21,108.0935141794053,72.50652578775254,False,749440.0,63.33219260599161,537.4251396393995,False,True,False
2011-03-22,107.71858432876489,72.74844641083271,False,358045.0,29.163189194285653,-268.0157528471509,False,False,False
2011-03-23,108.02686026624554,72.65479683708719,False,358045.0,29.163189194285653,-267.7856373853187,False,False,False
2011-03-24,109.05996413788674,72.10852254176318,False,358045.0,29.163189194285653,-267.5559868783986,False,False,False
2011-03-25,109.39323370368554,71.92902901390342,False,358045.0,29.163189194285653,-267.32679983698307,False,False,False
2011-03-28,109.12661805104649,72.03048420728021,False,358045.0,29.163189194285653,-267.09807477822915,False,False,False
2011-03-29,109.85979838286983,71.47639833838164,False,386749.0,31.669064522099266,-207.78719769299923,False,False,False
2011-03-30,110.61797234301132,72.04608949259949,True,386749.0,31.669064522099266,-207.6162226999068,False,False,True
2011-03-31,110.46799786016834,71.89781248932158,True,386749.0,31.669064522099266,-207.44557685916453,False,False,True
2011-04-01,110.93456253935264,72.24571529129129,True,386749.0,31.669064522099266,-207.27525917221203,False,False,True
2011-04-04,111.02621008083055,72.3240802017978,False,386749.0,31.669064522099266,-207.10526864463088,False,False,False
2011-04-05,111.00955613724113,72.03412345617834,True,359382.0,29.27991004550105,-263.32622243825136,False,False,True
2011-04-06,111.35947964662935,70.95267334192582,True,359382.0,29.27991004550105,-263.1030959224207,False,False,True
2011-04-07,111.0762100504009,70.81161411147032,False,359382.0,29.27991004550105,-262.8804141022878,False,False,False
2011-04-08,110.69295322796579,70.43545417063585,True,359382.0,29.27991004550105,-262.65817557348964,False,False,True
2011-04-11,110.35969637510102,70.49814849058484,True,359382.0,29.27991004550105,-262.436378937763,False,False,True
2011-04-12,109.53486850179976,71.25830067810281,False,345646.0,28.080749527703958,-290.54239998513145,False,False,False
2011-04-13,109.52654153000506,71.70498724473532,False,345646.0,28.080749527703958,-290.2926559211353,False,False,False
2011-04-14,109.60984938675423,71.65013120949482,True,345646.0,28.080749527703958,-290.0434187559896,False,False,True
2011-04-15,110.00976015277877,72.62186925326633,False,345646.0,28.080749527703958,-289.79468685289334,False,False,False
2011-04-18,108.77669454165829,72.78643735898783,False,345646.0,28.080749527703958,-289.54645858234363,False,False,False
2011-04-19,109.40156067548025,73.09990297987332,True,412139.0,33.88562578788757,-152.04707918528834,False,False,True
2011-04-20,110.89291496744507,72.62970753797481,True,412139.0,33.88562578788757,-151.92715589041583,False,False,True
2011-04-21,111.45945415990198,72.56701321802582,True,412139.0,33.88562578788757,-151.80745332347203,False,False,True
2011-04-25,111.3428129901059,72.84129339422833,True,412139.0,33.88562578788757,-151.6879708459496,False,False,True
2011-04-26,112.30177503043913,73.54658954650581,True,484910.0,40.238574975468545,-1.1988202645098778,False,False,True
2011-04-27,113.03411630861596,72.79427564369631,True,484910.0,40.238574975468545,-1.197908574115682,False,False,True
2011-04-28,113.40070647452764,73.35067428080981,True,484910.0,40.238574975468545,-1.196998499854961,False,False,True
2011-04-29,113.66730941423263,73.5779367064803,True,484910.0,40.238574975468545,-1.196090037230261,False,False,True
2011-05-02,113.49235401600555,73.69558420498814,True,484910.0,40.238574975468545,-1.1951831817611442,False,False,True
2011-05-03,113.08410356525228,74.11269836477884,True,526738.0,43.890182877217,85.34827697854543,False,True,True
2011-05-04,112.33426928983954,74.44324098147253,False,526738.0,43.890182877217,85.28302513377075,False,True,False
2011-05-05,111.31781936178776,75.15155087753558,False,526738.0,43.890182877217,85.21788958891284,False,True,False
2011-05-06,111.8093776692902,74.8210082608419,False,526738.0,43.890182877217,85.15287001853001,False,True,False
2011-05-09,112.24262174836161,74.74230849559204,False,526738.0,43.890182877217,85.08796609842156,False,True,False
2011-05-10,113.20074473504835,74.20714168572297,False,542578.0,45.27302377718103,117.83566615829717,False,True,False
2011-05-11,112.00933940876948,74.63212762336082,False,542578.0,45.27302377718103,117.74518678518734,False,True,False
2011-05-12,112.54255800111352,74.15992302745451,False,542578.0,45.27302377718103,117.65486942385324,False,True,False
2011-05-13,111.67606984297068,74.82888003868904,False,542578.0,45.27302377718103,117.56471361869028,False,True,False
2011-05-16,110.96789585239954,75.24599419847972,False,542578.0,45.27302377718103,117.47471891584038,False,True,False
2011-05-17,110.95122919587608,76.01726030409834,False,518647.0,43.183834031155826,67.75290634088869,False,True,False
2011-05-18,111.94268549560971,75.00988889832297,False,518647.0,43.183834031155826,67.70181813259052,False,True,False
2011-05-19,112.20928843531472,74.9784077913416,False,518647.0,43.183834031155826,67.65081972423224,False,True,False
2011-05-20,111.31781936178776,75.01776067617011,False,518647.0,43.183834031155826,67.59991086800729,False,True,False
2011-05-23,110.02642680930221,75.37978439984519,False,518647.0,43.183834031155826,67.54909131704088,False,True,False
2011-05-24,109.9347792678243,75.66310835827042,False,539709.0,45.02255846518628,111.23392800639866,False,True,False
2011-05-25,110.30136943373596,75.30895641244248,False,539709.0,45.02255846518628,111.14953926385472,False,True,False
2011-05-26,110.80959439776186,75.95430409454278,False,539709.0,45.02255846518628,111.06529980903963,False,True,False
2011-05-27,111.23449879210453,75.9228229875614,False,539709.0,45.02255846518628,110.98120922721381,False,True,False
2011-05-31,112.39258351827056,76.09596607375539,False,548282.0,45.77098618206707,128.71570449365507,False,True,False
2011-06-01,109.86812535466454,77.1206195318819,False,548282.0,45.77098618206707,128.61785787750443,False,True,False
2011-06-02,109.75148418486846,75.65150441208809,False,548282.0,45.77098618206707,128.52018474984723,False,True,False
2011-06-03,108.6600533718622,76.08592244118617,False,548282.0,45.77098618206707,128.4226846274816,False,True,False
2011-06-06,107.51446545985527,75.50933178675156,False,548282.0,45.77098618206707,128.32535702904192,False,True,False
2011-06-07,107.44365441726518,75.85686621003002,False,537581.0,44.836782869534545,105.96113873692802,False,True,False
2011-06-08,106.99374368167031,76.44925114459039,False,537581.0,44.836782869534545,105.88158676911132,False,True,False
2011-06-09,107.8102318702428,76.14121146070309,False,537581.0,44.836782869534545,105.80217406133671,False,True,False
2011-06-10,106.3105569629503,76.72569624217499,False,537581.0,44.836782869534545,105.72290023078543,False,True,False
2011-06-13,106.3938711761665,76.33867310555655,False,537581.0,44.836782869534545,105.64376489607369,False,True,False
2011-06-14,107.74359067001708,75.1854978227385,False,580649.0,48.59664346799736,195.2850612835618,False,True,False
2011-06-15,105.82732562724256,76.55192903053576,False,580649.0,48.59664346799736,195.13355973819532,False,True,False
2011-06-16,106.06061432330172,76.89946345381422,False,580649.0,48.59664346799736,194.98233301937245,False,True,False
2011-06-17,106.37523431864368,76.53613475041,False,580649.0,48.59664346799736,194.8313803419544,False,True,False
2011-06-20,106.91945510875296,76.63091248326691,False,580649.0,48.59664346799736,194.68070092386662,False,True,False
2011-06-21,108.38467868676256,76.29127821307692,False,432610.0,35.67275558985498,-114.19854040546285,False,False,False
2011-06-22,107.73160862833713,76.33867310555655,False,432610.0,35.67275558985498,-114.11341424255909,False,False,False
2011-06-23,107.42265301147219,76.92315788702845,False,432610.0,35.67275558985498,-114.02843605354356,False,False,False
2011-06-24,106.1742847715375,76.59932392301539,False,432610.0,35.67275558985498,-113.9436054344486,False,False,False
2011-06-27,107.12040465585913,75.54882652614272,False,432610.0,35.67275558985498,-113.85892198280902,False,False,False
2011-06-28,108.5186450515,74.94064128540542,False,532674.0,44.408399012456044,95.14964193328623,False,True,False
2011-06-29,109.44801594629551,74.44304010975313,True,532674.0,44.408399012456044,95.079458795599,False,True,True
2011-06-30,110.49460421630236,74.32456191763082,True,532674.0,44.408399012456044,95.00939635426552,False,True,True
2011-07-01,112.12727936236591,74.2058326333505,True,532674.0,44.408399012456044,94.93945428336718,False,True,True
2011-07-05,112.03517908357588,74.37226601338529,True,539402.0,44.99575719269329,108.92991005722213,False,True,True
2011-07-06,112.16914544831333,74.75268948676909,True,539402.0,44.99575719269329,108.8495471308115,False,True,True
2011-07-07,113.33295109353152,74.53077831338936,True,539402.0,44.99575719269329,108.76932245282734,False,True,True
2011-07-08,112.52916568084254,75.58486243356903,True,539402.0,44.99575719269329,108.68923564977854,False,True,True
2011-07-11,110.49460421630236,76.71819968043775,True,539402.0,44.99575719269329,108.60928634954955,False,True,True
2011-07-12,110.0173538328261,76.979734393849,True,517434.0,43.077938449611864,62.567143739410916,False,True,True
2011-07-13,110.38575494798623,77.19372448719801,True,517434.0,43.077938449611864,62.521730299346736,False,True,True
2011-07-14,109.62383562124467,76.0920897003301,True,517434.0,43.077938449611864,62.47639370081609,False,True,True
2011-07-15,110.26016946587968,76.21889349370738,True,517434.0,43.077938449611864,62.43113373969254,False,True,True
2011-07-18,109.35591566750549,75.48182792690989,True,517434.0,43.077938449611864,62.38595021258799,False,True,True
2011-07-19,111.13092528520167,77.05106644050733,True,526832.0,43.89838913003244,82.02720054164296,False,True,True
2011-07-20,111.06394210283295,76.13964036701834,True,526832.0,43.89838913003244,81.96770355308584,False,True,True
2011-07-21,112.60452974584219,75.55315997356821,True,526832.0,43.89838913003244,81.90830717374409,False,True,True
2011-07-22,112.6798810351061,76.12379216033092,True,526832.0,43.89838913003244,81.8490111364989,False,True,True
2011-07-25,112.05192807310199,75.29161921353098,True,526832.0,43.89838913003244,81.7898151751976,False,True,True
2011-07-26,111.63329276509926,75.80677360694875,True,533125.0,44.4477715658578,94.92818374888604,False,True,True
2011-07-27,109.34754756061028,75.81470073360545,True,533125.0,44.4477715658578,94.8594281968374,False,True,True
2011-07-28,109.02938063829278,76.10001078036083,True,533125.0,44.4477715658578,94.79078875341872,False,True,True
2011-07-29,108.28421030107732,77.60584437395664,False,533125.0,44.4477715658578,94.72226511074774,False,True,False
2011-08-01,107.82370890712716,78.38661944872337,False,533125.0,44.4477715658578,94.65385696205537,False,True,False
2011-08-02,105.06908781392498,80.74028466979699,False,418850.0,34.47149985857309,-145.34522953026658,False,False,False
2011-08-03,105.63843208832343,80.89931372621386,False,418850.0,34.47149985857309,-145.23860882973423,False,False,False
2011-08-04,100.6901660694223,83.77778575328851,False,418850.0,34.47149985857309,-145.13217064049826,False,False,False
2011-08-05,100.5394571030266,81.36050648302029,False,418850.0,34.47149985857309,-145.02591447157005,False,False,False
2011-08-08,93.99200114137845,83.9288676034833,False,418850.0,34.47149985857309,-144.91983983376352,False,False,False
2011-08-09,98.36255477898592,84.18331773369206,False,542663.0,45.28044432493967,115.42315584995829,False,True,False
2011-08-10,94.01711823779976,86.68805873839084,False,542663.0,45.28044432493967,115.33982041662398,False,True,False
2011-08-11,98.23696290901154,82.3146929546608,False,542663.0,45.28044432493967,115.25662530097432,False,True,False
2011-08-12,98.89840746220001,83.94476808249712,False,542663.0,45.28044432493967,115.17357013193462,False,True,False
2011-08-15,100.99158400221371,83.09394989087062,False,542663.0,45.28044432493967,115.09065453976802,False,True,False
2011-08-16,100.12918990191906,84.46957488849816,False,343571.0,27.899600861831146,-303.89836284367385,False,False,False
2011-08-17,100.19617308428779,85.94856209957007,False,343571.0,27.899600861831146,-303.65494217211665,False,False,False
2011-08-18,95.87586002739079,87.71381253201768,False,343571.0,27.899600861831146,-303.41198346301627,False,False,False
2011-08-19,94.31016167582811,88.42150214624117,False,343571.0,27.899600861831146,-303.16948531669954,False,False,False
2011-08-22,94.38551935295989,88.19885904062969,False,343571.0,27.899600861831146,-302.927446339369,False,False,False
2011-08-23,97.49179257179608,86.98226916598865,False,340640.0,27.64372291500068,-308.8558942130061,False,False,False
2011-08-24,98.86491587101564,84.50932911931756,False,340640.0,27.64372291500068,-308.6086443243974,False,False,False
2011-08-25,97.35782620705864,85.42376136013867,False,340640.0,27.64372291500068,-308.36186386060353,False,False,False
2011-08-26,98.77281559222561,86.26662627897345,False,340640.0,27.64372291500068,-308.115551397308,False,False,False
2011-08-29,101.61116246945477,85.07389015613798,False,340640.0,27.64372291500068,-307.8697055161882,False,False,False
2011-08-30,101.8790888110618,86.4415618809738,False,271448.0,21.603222438339614,-453.35487635510583,False,False,False
2011-08-31,102.33121571024891,85.10569718073529,False,271448.0,21.603222438339614,-452.94193716785657,False,False,False
2011-09-01,101.25951034382075,86.90473159978322,False,271448.0,21.603222438339614,-452.52992904982466,False,False,False
2011-09-02,98.67234081867252,89.7279198716068,False,271448.0,21.603222438339614,-452.1188485058276,False,False,False
2011-09-06,97.95228757787838,90.66100581916493,False,232524.0,18.20513536825123,-533.6719351408392,False,False,False
2011-09-07,100.71528316584362,88.93040926661222,False,232524.0,18.20513536825123,-533.1440616549975,False,False,False
2011-09-08,99.66869489583677,89.7279198716068,False,232524.0,18.20513536825123,-532.6175270304317,False,False,False
2011-09-09,97.05640827426723,90.68493016379108,False,232524.0,18.20513536825123,-532.0923254476818,False,False,False
2011-09-12,97.68436123627134,90.78063362681873,False,232524.0,18.20513536825123,-531.5684511242637,False,False,False
2011-09-13,98.5802405398825,89.48866425629922,False,200699.0,15.426794986852535,-598.02501702978,False,False,False
2011-09-14,99.94499573220686,90.24630298175789,False,200699.0,15.426794986852535,-597.3917457871072,False,False,False
2011-09-15,101.66977115706044,88.86660695792712,True,200699.0,15.426794986852535,-596.7602503633592,False,False,True
2011-09-16,102.26920437616272,89.51258860092535,False,200699.0,15.426794986852535,-596.1305220288493,False,False,False
2011-09-19,101.2500502122834,91.21926080885191,False,200699.0,15.426794986852535,-595.5025521172873,False,False,False
2011-09-20,101.13223003508084,91.60206857643946,False,-47118.0,0.0,-1115.3926179529199,False,False,False
2011-09-21,98.15304893856297,94.6326113092281,False,-47118.0,0.0,-1113.2157909138248,False,False,False
2011-09-22,94.98030887409152,98.18950787736115,False,-47118.0,0.0,-1111.0535414230317,False,False,False
2011-09-23,95.55258105795458,96.3632078617808,False,-47118.0,0.0,-1108.905683909262,False,False,False
2011-09-26,97.82483467053896,94.81603534104394,False,-47118.0,0.0,-1106.772036284881,False,False,False
2011-09-27,98.91888651109774,93.36456628333472,False,16776.0,5.251953022252617,-971.2615583872318,False,False,False
2011-09-28,96.90330752542613,93.33266512899218,False,16776.0,5.251953022252617,-969.6778709978392,False,False,False
2011-09-29,97.66493952760298,93.97864677199041,False,16776.0,5.251953022252617,-968.1024867966368,False,False,False
2011-09-30,95.22436678993057,96.33928351715466,False,16776.0,5.251953022252617,-966.5353235494692,False,False,False
2011-10-03,92.51448987283544,98.98371054781212,False,16776.0,5.251953022252617,-964.9763002316928,False,False,False
2011-10-04,94.54268556958077,97.72852600361497,False,-102217.0,0.0,-1210.8938411847482,False,False,False
2011-10-05,96.29316594618756,97.0249851334686,False,-102217.0,0.0,-1208.3138917167469,False,False,False
2011-10-06,98.03522876136041,95.23414994610702,False,-102217.0,0.0,-1205.7534204836404,False,False,False
2011-10-07,97.37880022531239,94.53060297640653,False,-102217.0,0.0,-1203.2121478289432,False,False,False
2011-10-10,100.63570306268691,93.19547157643999,False,-102217.0,0.0,-1200.6897999941807,False,False,False
2011-10-11,100.73668811702161,92.8836745692515,True,14325.0,9.164448463640475,-957.2486786761589,False,False,True
2011-10-12,101.62034586675894,91.5325501383986,False,14325.0,9.164448463640475,-955.7440292861627,False,False,False
2011-10-13,101.41836933737142,92.4439577131887,False,14325.0,9.164448463640475,-954.2469015590366,False,False,False
2011-10-14,103.15201459111034,91.10082979777897,True,14325.0,9.164448463640475,-952.7572245975579,False,False,True
2011-10-17,101.1827289829663,92.67580786460779,True,14325.0,9.164448463640475,-951.2749284979608,False,False,True
